referrer,views_total,views_unique
developers.miro.com,978,119
Google,441,45
github.com,187,50
youtube.com,168,11
Bing,67,5
github.ink,44,1
medium.com,37,3
global-flow-968541.framer.app,22,3
yandex.ru,5,4
ca.search.yahoo.com,1,1
