referrer,views_total,views_unique
developers.miro.com,1306,141
github.com,404,48
Google,191,40
youtube.com,132,11
medium.com,101,2
miroapp.github.io,87,14
Bing,6,2
l.messenger.com,4,1
ya.ru,3,1
miro.com,2,2
