referrer,views_total,views_unique
developers.miro.com,965,174
Google,307,62
architonic.atlassian.net,106,1
github.com,83,28
medium.com,14,3
miro.atlassian.net,10,2
yandex.ru,7,2
Bing,6,4
l.workplace.com,6,1
youtube.com,3,2
