referrer,views_total,views_unique
developers.miro.com,980,126
Google,363,37
github.com,189,47
youtube.com,76,11
miroapp.github.io,68,12
Bing,30,5
medium.com,8,4
miro.com,8,1
yandex.ru,2,2
DuckDuckGo,1,1
