referrer,views_total,views_unique
developers.miro.com,636,110
Google,336,35
github.com,157,36
youtube.com,84,8
medium.com,24,2
miroapp.github.io,12,8
yandex.ru,9,4
search.brave.com,2,1
yandex.kz,2,1
Bing,1,1
