referrer,views_total,views_unique
developers.miro.com,959,154
youtube.com,152,16
github.com,114,21
Google,109,38
yandex.ru,9,3
trello.com,7,1
engineering.miro.com,6,2
m.sogou.com,4,2
yandex.com.tr,4,1
search.brave.com,3,1
