referrer,views_total,views_unique
developers.miro.com,893,159
Google,207,45
github.com,154,39
youtube.com,98,9
DuckDuckGo,85,2
statics.teams.cdn.office.net,17,2
chatgpt.com,12,2
perplexity.ai,2,1
miroapp.github.io,2,1
cn.bing.com,1,1
