time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-07 00:00:00+00:00,4,3,162,42
2024-10-08 00:00:00+00:00,7,4,122,39
2024-10-09 00:00:00+00:00,1,1,126,41
2024-10-10 00:00:00+00:00,1,1,64,29
2024-10-11 00:00:00+00:00,1,1,95,26
2024-10-12 00:00:00+00:00,3,3,87,22
2024-10-13 00:00:00+00:00,2,2,35,18
2024-10-14 00:00:00+00:00,3,3,123,42
2024-10-15 00:00:00+00:00,1,1,94,34
2024-10-16 00:00:00+00:00,4,4,133,32
2024-10-17 00:00:00+00:00,2,2,170,50
2024-10-18 00:00:00+00:00,3,3,86,24
2024-10-19 00:00:00+00:00,2,2,30,10
2024-10-20 00:00:00+00:00,1,1,15,12
