referrer,views_total,views_unique
Google,1527,47
developers.miro.com,1206,151
github.com,412,54
youtube.com,180,21
Bing,35,5
dev.to,15,13
DuckDuckGo,3,3
search.brave.com,3,1
medium.com,2,1
linkedin.com,2,1
