referrer,views_total,views_unique
developers.miro.com,504,147
github.com,136,35
Google,87,31
miro.com,60,4
miroapp.github.io,30,19
links.m.miro.com,11,6
statics.teams.cdn.office.net,9,2
Bing,5,4
DuckDuckGo,3,3
mail.google.com,2,1
