url_path,views_total,views_unique
/miroapp/app-examples,215,158
/miroapp/app-examples/tree/main/examples,126,39
/miroapp/app-examples/tree/main/examples/csv-to-mindmap,114,31
/miroapp/app-examples/tree/main/examples/drag-and-drop,98,28
/miroapp/app-examples/tree/main/examples/github-appcards,80,12
/miroapp/app-examples/tree/main/examples/blob-maker,52,22
/miroapp/app-examples/tree/main/examples/ai-image-generator,42,15
/miroapp/app-examples/tree/main/examples/breakout-rooms,41,10
/miroapp/app-examples/tree/main/examples/nextjs-oauth,31,10
/miroapp/app-examples/tree/main/examples/github-appcards/src,31,6
