time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-12 00:00:00+00:00,6,6,349,67
2024-04-13 00:00:00+00:00,6,6,154,24
2024-04-14 00:00:00+00:00,7,6,28,12
2024-04-15 00:00:00+00:00,7,6,149,29
2024-04-16 00:00:00+00:00,7,5,224,48
2024-04-17 00:00:00+00:00,5,5,271,41
2024-04-18 00:00:00+00:00,9,5,375,44
2024-04-19 00:00:00+00:00,10,7,135,33
2024-04-20 00:00:00+00:00,9,6,51,11
2024-04-21 00:00:00+00:00,9,6,72,18
2024-04-22 00:00:00+00:00,8,5,114,36
2024-04-23 00:00:00+00:00,4,4,277,43
2024-04-24 00:00:00+00:00,6,6,164,26
2024-04-25 00:00:00+00:00,2,2,429,37
