referrer,views_total,views_unique
developers.miro.com,876,140
Google,299,43
youtube.com,177,19
github.com,153,44
DuckDuckGo,15,3
Bing,7,4
yandex.ru,4,2
miro.com,4,1
user-content.s51.sfmc-content.com,1,1
dev.to,1,1
