time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-29 00:00:00+00:00,7.0,6.0,293,44
2024-07-30 00:00:00+00:00,2.0,2.0,307,61
2024-07-31 00:00:00+00:00,1.0,1.0,155,41
2024-08-01 00:00:00+00:00,1.0,1.0,143,37
2024-08-02 00:00:00+00:00,1.0,1.0,229,29
2024-08-03 00:00:00+00:00,1.0,1.0,209,18
2024-08-04 00:00:00+00:00,1.0,1.0,56,13
2024-08-05 00:00:00+00:00,3.0,3.0,374,42
2024-08-06 00:00:00+00:00,4.0,2.0,358,48
2024-08-07 00:00:00+00:00,3.0,3.0,168,29
2024-08-08 00:00:00+00:00,1.0,1.0,154,38
2024-08-09 00:00:00+00:00,2.0,2.0,282,38
2024-08-10 00:00:00+00:00,4.0,2.0,303,16
2024-08-11 00:00:00+00:00,,,60,12
