time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-12 00:00:00+00:00,7,7,123,27
2023-06-13 00:00:00+00:00,5,5,143,34
2023-06-14 00:00:00+00:00,6,6,184,35
2023-06-15 00:00:00+00:00,8,8,183,43
2023-06-16 00:00:00+00:00,4,4,339,34
2023-06-17 00:00:00+00:00,5,5,62,15
2023-06-18 00:00:00+00:00,6,6,135,13
2023-06-19 00:00:00+00:00,7,7,180,32
2023-06-20 00:00:00+00:00,4,4,91,30
2023-06-21 00:00:00+00:00,7,6,200,35
2023-06-22 00:00:00+00:00,5,5,160,28
2023-06-23 00:00:00+00:00,6,6,202,28
2023-06-24 00:00:00+00:00,7,6,31,8
2023-06-25 00:00:00+00:00,2,2,192,10
