url_path,views_total,views_unique
/miroapp/app-examples,192,128
/miroapp/app-examples/tree/main/examples/csv-to-mindmap,114,25
/miroapp/app-examples/tree/main/examples/drag-and-drop,88,20
/miroapp/app-examples/tree/main/examples/github-appcards,79,9
/miroapp/app-examples/tree/main/examples,69,23
/miroapp/app-examples/tree/main/examples/ai-image-generator,45,12
/miroapp/app-examples/tree/main/examples/nextjs-oauth,44,9
/miroapp/app-examples/tree/main/examples/nextjs-full-stack,39,14
/miroapp/app-examples/tree/main/examples/csv-to-mindmap/src,38,6
/miroapp/app-examples/tree/main/examples/calendar,32,12
